SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,221 Noe St #12,San Francisco,CA,94114,795000,1,1.0,SF District 5,662,5000,1908,20,1201,523,Active,,,https://www.redfin.com/CA/San-Francisco/221-Noe-St-94114/unit-12/home/21999028,San Francisco MLS,425055398,N,Y,37.7655299,-122.4328558
MLS Listing,,Single Family Residential,965 Alvarado St #5,San Francisco,CA,94114,599000,1,1.0,SF District 5,,2950,1959,20,,460,Active,August-3-2025 01:00 PM,August-3-2025 03:00 PM,https://www.redfin.com/CA/San-Francisco/965-Alvarado-St-94114/unit-5/home/170558164,San Francisco MLS,425056358,N,Y,37.7530133,-122.4418359
MLS Listing,,Single Family Residential,224 Shields St,San Francisco,CA,94132,1299000,2,4.0,SAN FRANCISCO,2032,2500,1931,20,639,,Active,,,https://www.redfin.com/CA/San-Francisco/224-Shields-St-94132/home/1346159,MLSListings,ML82014276,N,Y,37.7181023,-122.4649585
MLS Listing,,Condo/Co-op,601 Van Ness Ave #71,San Francisco,CA,94102,599000,2,2.0,SF District 8,1016,105807,1982,20,590,1475,Active,August-3-2025 01:00 PM,August-3-2025 03:00 PM,https://www.redfin.com/CA/San-Francisco/601-Van-Ness-Ave-94102/unit-71/home/1296651,San Francisco MLS,425056822,N,Y,37.7811165,-122.4213309
MLS Listing,,Multi-Family (2-4 Unit),984 Harrison St,San Francisco,CA,94107,2195000,12,5.0,SF District 9,4089,1953,1913,20,537,,Active,,,https://www.redfin.com/CA/San-Francisco/984-Harrison-St-94107/home/1361760,San Francisco MLS,425056005,N,Y,37.7777428,-122.4038577
MLS Listing,,Condo/Co-op,690 Market St #1401,San Francisco,CA,94104,1369000,2,2.0,SF District 8,1382,11357,2007,20,991,3654,Active,,,https://www.redfin.com/CA/San-Francisco/690-Market-St-94104/unit-1401/home/21967244,San Francisco MLS,425037993,N,Y,37.7882287,-122.4030647
MLS Listing,,Single Family Residential,2418 21st Ave,San Francisco,CA,94116,2295000,5,3.5,SF District 2,3122,2831,1912,20,735,,Active,August-3-2025 02:00 PM,August-3-2025 04:00 PM,https://www.redfin.com/CA/San-Francisco/2418-21st-Ave-94116/home/1023326,San Francisco MLS,425056247,N,Y,37.7426355,-122.4775985
MLS Listing,,Single Family Residential,3954 Folsom St,San Francisco,CA,94110,625000,1,1.0,SF District 9,625,1751,1900,20,1000,,Active,August-1-2025 02:00 PM,August-1-2025 02:20 PM,https://www.redfin.com/CA/San-Francisco/3954-Folsom-St-94110/home/1149821,San Francisco MLS,425056702,N,Y,37.7376184,-122.4136223
MLS Listing,,Single Family Residential,1632 Bush St,San Francisco,CA,94109,1495000,4,2.0,SF District 6,,2996,,20,,726,Active,August-2-2025 02:00 PM,August-2-2025 04:00 PM,https://www.redfin.com/CA/San-Francisco/1632-Bush-St-94109/home/194689500,San Francisco MLS,425055711,N,Y,37.7883113,-122.4242151
MLS Listing,,Other,3173-3173A 21st St,San Francisco,CA,94110,1590000,6,2.0,SF District 9,2350,2113,1900,21,677,,Active,,,https://www.redfin.com/CA/San-Francisco/3173-21st-St-94110/home/196344524,San Francisco MLS,425055394,N,Y,37.7568902,-122.418301
MLS Listing,,Single Family Residential,653 Commercial & 656 First Lane Ave,South San Francisco,CA,94080,1898000,4,2.0,Old South SF/Rocca,,4800,1944,21,,,Active,,,https://www.redfin.com/CA/South-San-Francisco/653-Commercial-656-First-Lane-AVE-94080/home/196344523,San Francisco MLS,425055866,N,Y,37.7939831,-122.4038752
MLS Listing,,Condo/Co-op,1177 California St #212,San Francisco,CA,94108,895000,1,1.0,SF District 8,1056,31663,1978,21,848,1760,Active,,,https://www.redfin.com/CA/San-Francisco/1177-California-St-94108/unit-212/home/549710,San Francisco MLS,425055356,N,Y,37.7909986,-122.4137649
MLS Listing,,Condo/Co-op,2443 Clement St #4,San Francisco,CA,94121,924999,2,1.0,SAN FRANCISCO,952,,2008,21,972,641,Active,,,https://www.redfin.com/CA/San-Francisco/2443-Clement-St-94121/unit-4/home/23424077,MLSListings,ML82013783,N,Y,37.78174,-122.48561
MLS Listing,,Multi-Family (2-4 Unit),4632 18th St,San Francisco,CA,94114,1800000,4,3.0,SF District 5,3100,2147,1915,21,581,,Active,,,https://www.redfin.com/CA/San-Francisco/4632-18th-St-94114/home/1062920,San Francisco MLS,425056603,N,Y,37.7606539,-122.4418809
MLS Listing,,Other,670 Jackson St,San Francisco,CA,94133,4100000,17,,SF District 8,9190,2350,1911,21,446,,Active,,,https://www.redfin.com/CA/San-Francisco/670-Jackson-St-94133/home/148078452,San Francisco MLS,425056723,N,Y,37.7962732,-122.4063533
MLS Listing,,Single Family Residential,517 Ortega St,San Francisco,CA,94122,2095000,4,2.5,SAN FRANCISCO,2371,3184,1965,21,884,,Active,,,https://www.redfin.com/CA/San-Francisco/517-Ortega-St-94122/home/1477558,MLSListings,ML82014209,N,Y,37.7535604,-122.4686506
MLS Listing,,Condo/Co-op,74 Lynch St,San Francisco,CA,94109,999000,2,1.0,SAN FRANCISCO,970,,1906,21,1030,225,Active,,,https://www.redfin.com/CA/San-Francisco/74-Lynch-St-94109/home/1038958,MLSListings,ML82014188,N,Y,37.7958927,-122.4179305
MLS Listing,,Single Family Residential,1983 15th Ave,San Francisco,CA,94116,3995000,5,4.5,SF District 2,3311,6246,1938,21,1207,,Active,August-2-2025 02:00 PM,August-2-2025 04:00 PM,https://www.redfin.com/CA/San-Francisco/1983-15th-Ave-94116/home/646132,San Francisco MLS,425054009,N,Y,37.7511059,-122.4722008
MLS Listing,,Single Family Residential,363 Prague St,San Francisco,CA,94112,1198000,4,2.5,SF District 10,1553,2500,1945,21,771,,Active,August-2-2025 02:00 PM,August-2-2025 04:00 PM,https://www.redfin.com/CA/San-Francisco/363-Prague-St-94112/home/1232793,San Francisco MLS,425054204,N,Y,37.7163258,-122.428968
MLS Listing,,Condo/Co-op,1 Rausch St Unit A,San Francisco,CA,94103,799000,1,2.0,SF District 9,1044,5621,1909,21,765,662,Active,August-3-2025 02:00 PM,August-3-2025 04:00 PM,https://www.redfin.com/CA/San-Francisco/1-Rausch-St-94103/unit-A/home/1518679,San Francisco MLS,425046572,N,Y,37.7770345,-122.4101688
MLS Listing,,Single Family Residential,1396 Pacific Ave,San Francisco,CA,94123,1975000,3,2.0,SF District 8,1350,1197,1909,21,1463,,Active,,,https://www.redfin.com/CA/San-Francisco/1396-Pacific-Ave-94109/home/196337858,San Francisco MLS,425055160,N,Y,37.7956294,-122.4181835
MLS Listing,,Other,2950-2952 25th St,San Francisco,CA,94110,1609000,4,,SF District 9,3650,1838,1915,21,441,,Active,,,https://www.redfin.com/CA/San-Francisco/2950-25th-St-94110/home/196337689,San Francisco MLS,425056514,N,Y,37.751368,-122.4092051
MLS Listing,,Single Family Residential,459 Flood Ave,San Francisco,CA,94112,1450000,4,4.0,SAN FRANCISCO,1979,3371,1922,21,733,,Active,,,https://www.redfin.com/CA/San-Francisco/459-Flood-Ave-94112/home/1014542,MLSListings,ML82014137,N,Y,37.7297036,-122.4502603
MLS Listing,,Other,1524-1528 Haight St,San Francisco,CA,94117,3198000,12,3.0,SF District 5,7940,3781,1900,21,403,,Active,,,https://www.redfin.com/CA/San-Francisco/15241528-Haight-St-94117/home/169733030,San Francisco MLS,425055213,N,Y,37.770223,-122.447496
MLS Listing,,Condo/Co-op,425 1st St #1601,San Francisco,CA,94105,988000,1,1.0,SF District 9,837,56024,2008,21,1180,1495,Active,August-3-2025 12:00 PM,August-3-2025 02:00 PM,https://www.redfin.com/CA/San-Francisco/425-1st-St-94105/unit-1601/home/17306477,San Francisco MLS,425046041,N,Y,37.7858649,-122.3921951
MLS Listing,,Single Family Residential,79 Karen Ct,San Francisco,CA,94134,1288000,4,3.0,SF District 10,1850,1560,2002,21,696,,Active,,,https://www.redfin.com/CA/San-Francisco/79-Karen-Ct-94134/home/1689831,San Francisco MLS,425044705,N,Y,37.723305,-122.406858
MLS Listing,,Multi-Family (2-4 Unit),509 44th Ave,San Francisco,CA,94121,1488000,4,2.0,SAN FRANCISCO,2600,1875,1948,21,572,,Active,,,https://www.redfin.com/CA/San-Francisco/509-44th-Ave-94121/home/1071361,MLSListings,ML82014097,N,Y,37.778805,-122.505322
MLS Listing,,Single Family Residential,1035 Natoma St,San Francisco,CA,94103,1195000,3,1.5,SF District 9,1370,2000,1906,21,872,,Active,August-3-2025 02:00 PM,August-3-2025 04:00 PM,https://www.redfin.com/CA/San-Francisco/1035-Natoma-St-94103/home/1890078,San Francisco MLS,425056192,N,Y,37.7729901,-122.4165187
MLS Listing,,Single Family Residential,276 Seneca Ave,San Francisco,CA,94112,1580000,5,5.0,SF District 10,2865,2082,1907,21,551,,Active,,,https://www.redfin.com/CA/San-Francisco/276-Seneca-Ave-94112/home/1891198,San Francisco MLS,425055460,N,Y,37.7210248,-122.4439003
MLS Listing,,Single Family Residential,284 Allison St,San Francisco,CA,94112,1198000,3,2.0,SF District 10,1424,2374,1929,21,841,,Active,August-3-2025 02:00 PM,August-3-2025 04:00 PM,https://www.redfin.com/CA/San-Francisco/284-Allison-St-94112/home/796158,San Francisco MLS,425056368,N,Y,37.7113426,-122.4414186
MLS Listing,,Condo/Co-op,766 Harrison St #403,San Francisco,CA,94107,349900,0,1.0,SF District 9,266,6880,2008,21,1315,341,Active,,,https://www.redfin.com/CA/San-Francisco/766-Harrison-St-94107/unit-403/home/39915205,San Francisco MLS,425008639,N,Y,37.7816524,-122.3991845
MLS Listing,,Condo/Co-op,1200 Gough St Unit 3A,San Francisco,CA,94109,949000,2,2.0,SF District 8,1500,44676,1966,21,633,1592,Active,August-2-2025 12:00 PM,August-2-2025 02:00 PM,https://www.redfin.com/CA/San-Francisco/1200-Gough-St-94109/unit-3A/home/1546400,San Francisco MLS,425047894,N,Y,37.7849434,-122.4242824
MLS Listing,,Condo/Co-op,1520 Taylor St #103,San Francisco,CA,94133,1150000,2,2.0,SF District 8,1145,9375,1976,21,1004,924,Active,August-3-2025 02:00 PM,August-3-2025 04:00 PM,https://www.redfin.com/CA/San-Francisco/1520-Taylor-St-94133/unit-103/home/1958448,San Francisco MLS,425055439,N,Y,37.7964466,-122.413234
MLS Listing,,Single Family Residential,3014 Pine St,San Francisco,CA,94115,1100000,2,1.5,SF District 6,1382,2831,1905,21,796,398,Active,,,https://www.redfin.com/CA/San-Francisco/3014-Pine-St-94115/home/1278290,San Francisco MLS,425051982,N,Y,37.786625,-122.445864
MLS Listing,,Single Family Residential,100 Sloat Blvd,San Francisco,CA,94132,1795000,3,3.0,SF District 4,1595,5000,1924,21,1125,,Active,,,https://www.redfin.com/CA/San-Francisco/100-Sloat-Blvd-94132/home/666517,San Francisco MLS,425054812,N,Y,37.7350084,-122.4731237
MLS Listing,,Condo/Co-op,1125 Leavenworth St,San Francisco,CA,94109,1995000,4,3.0,SF District 8,2580,3438,1908,21,773,394,Active,August-3-2025 02:00 PM,August-3-2025 04:00 PM,https://www.redfin.com/CA/San-Francisco/1125-Leavenworth-St-94109/home/550404,San Francisco MLS,425055096,N,Y,37.7916454,-122.4160464
MLS Listing,,Condo/Co-op,338 Spear St Unit 6J,San Francisco,CA,94105,999000,1,1.0,SOUTH BEACH,1021,,2009,21,978,1242,Active,August-2-2025 01:00 PM,August-2-2025 04:00 PM,https://www.redfin.com/CA/San-Francisco/338-Spear-St-94105/unit-6J/home/23424200,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41096304,N,Y,37.7894178,-122.3906249
MLS Listing,,Condo/Co-op,1734 Bay St #103,San Francisco,CA,94123,750000,1,1.0,SF District 7,,7545,1963,21,,601,Active,,,https://www.redfin.com/CA/San-Francisco/1734-Bay-St-94123/unit-103/home/559769,San Francisco MLS,425053738,N,Y,37.8031181,-122.4356038
MLS Listing,,Single Family Residential,946 Capitol Ave,San Francisco,CA,94112,999000,3,2.0,SF District 3,1360,2809,1907,22,735,,Active,,,https://www.redfin.com/CA/San-Francisco/946-Capitol-Ave-94112/home/1863488,San Francisco MLS,425053101,N,Y,37.7190931,-122.4589479
MLS Listing,,Vacant Land,1230-1240 Twin Peaks Blvd,San Francisco,CA,94131,3950000,,,SF District 5,,6730,,22,,,Active,,,https://www.redfin.com/CA/San-Francisco/1230-Twin-Peaks-Blvd-94131/home/110057035,San Francisco MLS,425055400,N,Y,37.746443,-122.450416
MLS Listing,,Condo/Co-op,1400 Mission St #1203,San Francisco,CA,94103,388000,1,1.0,SF District 9,655,24546,,22,592,559,Active,,,https://www.redfin.com/CA/San-Francisco/1400-Mission-St-94103/unit-1203/home/109687113,San Francisco MLS,425056210,N,Y,37.7753691,-122.4164734
MLS Listing,,Single Family Residential,52 Eastwood Dr,San Francisco,CA,94112,2388000,6,6.0,SAN FRANCISCO,2704,3628,1917,22,883,14,Active,August-2-2025 02:00 PM,August-2-2025 04:00 PM,https://www.redfin.com/CA/San-Francisco/52-Eastwood-Dr-94112/home/698124,MLSListings,ML82013500,N,Y,37.726519,-122.457005
MLS Listing,,Multi-Family (5+ Unit),2332-2334 California St,San Francisco,CA,94115,2498000,6,7.0,SF District 7,4694,3380,1900,22,532,,Active,,,https://www.redfin.com/CA/San-Francisco/2332-California-St-94115/home/921734,San Francisco MLS,425051802,N,Y,37.7892823,-122.4328983
MLS Listing,,Condo/Co-op,2922 Pine St,San Francisco,CA,94115,1095000,2,2.0,SF District 6,1070,1730,1908,22,1023,264,Active,,,https://www.redfin.com/CA/San-Francisco/2922-Pine-St-94115/home/28890383,San Francisco MLS,425050405,N,Y,37.7867988,-122.4439941
MLS Listing,,Condo/Co-op,181 Fremont St Unit 65C,San Francisco,CA,94105,2495000,2,2.5,SF District 9,1262,,2018,22,1977,3839,Active,,,https://www.redfin.com/CA/San-Francisco/181-Fremont-St-94105/unit-65C/home/196321858,San Francisco MLS,425034283,N,Y,37.7896113,-122.3954593
MLS Listing,,Condo/Co-op,181 Fremont St Unit 54A,San Francisco,CA,94105,875000,1,1.0,SF District 9,490,,2018,22,1786,1957,Active,,,https://www.redfin.com/CA/San-Francisco/181-Fremont-St-94105/unit-54A/home/192567362,San Francisco MLS,425056004,N,Y,37.7896113,-122.3954593
MLS Listing,,Condo/Co-op,181 Fremont St Unit 62B,San Francisco,CA,94105,4995000,3,3.5,SF District 9,2263,,2018,22,2207,4332,Active,,,https://www.redfin.com/CA/San-Francisco/181-Fremont-St-94105/unit-62B/home/192393785,San Francisco MLS,425056013,N,Y,37.7896113,-122.3954593
MLS Listing,,Multi-Family (5+ Unit),501 Taylor St,San Francisco,CA,94102,16500000,0,,SF District 8,46919,9452,1920,22,352,,Active,,,https://www.redfin.com/CA/San-Francisco/501-Taylor-St-94102/home/551258,San Francisco MLS,425056113,N,Y,37.7871582,-122.4117295
MLS Listing,,Single Family Residential,102 Baker St Unit A,San Francisco,CA,94117,2195000,3,3.5,SF District 5,1900,2422,1900,22,1155,,Active,August-2-2025 02:00 PM,August-2-2025 04:00 PM,https://www.redfin.com/CA/San-Francisco/102-Baker-St-94117/unit-A/home/196308457,San Francisco MLS,425056090,N,Y,37.7720278,-122.4402877
MLS Listing,,Condo/Co-op,5800 3rd St #1401,San Francisco,CA,94124,595000,1,1.0,SF District 10,816,128582,2010,22,729,537,Active,August-3-2025 02:00 PM,August-3-2025 04:00 PM,https://www.redfin.com/CA/San-Francisco/5800-3rd-St-94124/unit-1401/home/40625853,San Francisco MLS,425056054,N,Y,37.7254264,-122.3945479
MLS Listing,,Single Family Residential,102 Baker St Unit B,San Francisco,CA,94117,1495000,2,2.5,SF District 5,1249,2422,1900,22,1197,,Active,August-2-2025 02:00 PM,August-2-2025 04:00 PM,https://www.redfin.com/CA/San-Francisco/102-Baker-St-94117/unit-B/home/196318982,San Francisco MLS,425056007,N,Y,37.7720278,-122.4402877
MLS Listing,,Vacant Land,1810 8th Ave,San Francisco,CA,94122,850000,,,SAN FRANCISCO,,1500,,22,,,Active,,,https://www.redfin.com/CA/San-Francisco/1810-8th-Ave-94122/home/178360509,MLSListings,ML82013920,N,Y,37.7544823,-122.4643935
MLS Listing,,Vacant Land,1808 8th Aveue,San Francisco,CA,94122,850000,,,SAN FRANCISCO,,1500,,22,,,Active,,,https://www.redfin.com/CA/San-Francisco/1808-8th-Ave-94122/home/1072082,MLSListings,ML82013919,N,Y,37.7544573,-122.4643613
MLS Listing,,Condo/Co-op,110 Channel St #306,San Francisco,CA,94158,1498000,2,2.0,SF District 9,,49773,2017,22,,968,Active,,,https://www.redfin.com/CA/San-Francisco/110-Channel-St-94158/unit-306/home/194780116,San Francisco MLS,425054640,N,Y,37.7746482,-122.391105
MLS Listing,,Multi-Family (2-4 Unit),414 Bryant St,San Francisco,CA,94107,3000000,,,SAN FRANCISCO,4500,2000,1907,22,667,,Active,,,https://www.redfin.com/CA/San-Francisco/414-Bryant-St-94107/home/722987,MLSListings,ML82013908,N,Y,37.782903,-122.394241
MLS Listing,,Single Family Residential,53 Elsie St,San Francisco,CA,94110,1600000,2,2.0,BERNAL HEIGHTS,1385,1750,1907,22,1155,,Active,August-2-2025 02:00 PM,August-2-2025 04:00 PM,https://www.redfin.com/CA/San-Francisco/53-Elsie-St-94110/home/1471521,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41104074,N,Y,37.7441863,-122.4166299
MLS Listing,,Single Family Residential,102 Baker St,San Francisco,CA,94117,1750000,2,2.5,SF District 5,1394,2422,1900,22,1255,,Active,August-2-2025 02:00 PM,August-2-2025 04:00 PM,https://www.redfin.com/CA/San-Francisco/102-Baker-St-94117/home/2007549,San Francisco MLS,425055639,N,Y,37.7720228,-122.4402887
MLS Listing,,Condo/Co-op,401 Harrison St Unit 23C,San Francisco,CA,94105,1895000,2,2.0,SF District 9,1334,56023,2014,22,1421,1887,Active,,,https://www.redfin.com/CA/San-Francisco/401-Harrison-St-94105/unit-23C/home/144064227,San Francisco MLS,425052271,N,Y,37.7863747,-122.3919931
MLS Listing,,Condo/Co-op,4096 17th St #308,San Francisco,CA,94114,899000,2,1.0,SAN FRANCISCO,898,,1965,22,1001,840,Active,August-2-2025 02:00 PM,August-2-2025 04:00 PM,https://www.redfin.com/CA/San-Francisco/4096-17th-St-94114/unit-308/home/672688,MLSListings,ML82013878,N,Y,37.7628651,-122.4372756
MLS Listing,,Condo/Co-op,1 Bristol Ct #208,San Francisco,CA,94130,1498000,2,2.5,SF District 9,1329,,,22,1127,1777,Active,August-1-2025 11:00 AM,August-1-2025 02:00 PM,https://www.redfin.com/CA/Unknown/1-Bristol-Ct-Unknown/unit-208/home/187610447,San Francisco MLS,425055676,N,Y,37.8115646,-122.3651016
MLS Listing,,Condo/Co-op,1 Bristol Ct #505,San Francisco,CA,94130,672000,1,1.0,SF District 9,930,,,22,723,1698,Active,August-1-2025 11:00 AM,August-1-2025 02:00 PM,https://www.redfin.com/CA/Unknown/1-Bristol-Ct-Unknown/unit-505/home/187610493,San Francisco MLS,425055694,N,Y,37.8115646,-122.3651016
MLS Listing,,Condo/Co-op,15 Lucerne St Unit B,San Francisco,CA,94103,1239000,2,2.5,SF District 9,1875,12501,1997,22,661,1115,Active,,,https://www.redfin.com/CA/San-Francisco/15-Lucerne-St-94103/unit-B/home/12396240,San Francisco MLS,425053258,N,Y,37.7737844,-122.401732
MLS Listing,,Condo/Co-op,1 Bristol Ct #116,San Francisco,CA,94130,998000,2,2.5,SF District 9,1409,,,22,708,1793,Active,August-1-2025 11:00 AM,August-1-2025 02:00 PM,https://www.redfin.com/CA/San-Francisco/1-Bristol-Ct-94130/unit-116/home/194779885,San Francisco MLS,425055697,N,Y,37.811517,-122.365082
MLS Listing,,Condo/Co-op,1 Bristol Ct #217,San Francisco,CA,94130,895000,1,1.0,SF District 9,1116,,,22,802,1734,Active,August-1-2025 11:00 AM,August-1-2025 02:00 PM,https://www.redfin.com/CA/Unknown/1-Bristol-Ct-Unknown/unit-217/home/187610449,San Francisco MLS,425055691,N,Y,37.8115646,-122.3651016
MLS Listing,,Condo/Co-op,1160 Mission St #2212,San Francisco,CA,94103,639000,1,1.0,SF District 9,654,43557,2008,22,977,989,Active,,,https://www.redfin.com/CA/San-Francisco/1160-Mission-St-94103/unit-2212/home/17305050,San Francisco MLS,425055276,N,Y,37.7783752,-122.4122214
MLS Listing,,Condo/Co-op,999 Green St #2001,San Francisco,CA,94133,2175000,2,2.0,SF District 8,1300,14265,1964,23,1673,2774,Active,August-3-2025 02:00 PM,August-3-2025 04:00 PM,https://www.redfin.com/CA/San-Francisco/999-Green-St-94133/unit-2001/home/542575,San Francisco MLS,425043425,N,Y,37.7984796,-122.4152489
MLS Listing,,Condo/Co-op,501 Beale St Unit 10B,San Francisco,CA,94105,1248000,2,2.0,San Francisco,1019,,2006,23,1225,1408,Active,,,https://www.redfin.com/CA/San-Francisco/501-Beale-St-94105/unit-10B/home/11743127,MLSListings,ML82013709,N,Y,37.7861586,-122.3893786
MLS Listing,,Condo/Co-op,1221 Harrison St #1,San Francisco,CA,94103,750000,1,2.0,SF District 9,1162,17133,2004,23,645,699,Active,August-3-2025 12:00 PM,August-3-2025 01:30 PM,https://www.redfin.com/CA/San-Francisco/1221-Harrison-St-94103/unit-1/home/1038430,San Francisco MLS,425054267,N,Y,37.7732324,-122.4089789
MLS Listing,,Condo/Co-op,988 Harrison St Unit CJ3,San Francisco,CA,94107,498000,1,1.0,SF District 9,,,,23,,552,Active,August-2-2025 01:00 PM,August-2-2025 04:00 PM,https://www.redfin.com/CA/San-Francisco/988-Harrison-St-94107/unit-CJ3/home/196284705,San Francisco MLS,425054477,N,Y,37.7775861,-122.4041186
MLS Listing,,Condo/Co-op,988 Harrison St Unit HM6,San Francisco,CA,94107,899000,2,2.0,SF District 9,,,,23,,592,Active,August-2-2025 01:00 PM,August-2-2025 04:00 PM,https://www.redfin.com/CA/San-Francisco/988-Harrison-St-94107/unit-HM6/home/196284703,San Francisco MLS,425054481,N,Y,37.7775861,-122.4041186
MLS Listing,,Townhouse,104 Diamond Cove Ter,San Francisco,CA,94134,527515,4,4.0,SF District 10,1655,7034,2011,23,319,531,Active,,,https://www.redfin.com/CA/San-Francisco/104-Diamond-Cove-Ter-94134/home/40629134,San Francisco MLS,425051102,N,Y,37.7129452,-122.3949807
MLS Listing,,Condo/Co-op,988 Harrison St Unit WA5,San Francisco,CA,94107,589000,1,1.0,SF District 9,,,,23,,561,Active,August-2-2025 01:00 PM,August-2-2025 04:00 PM,https://www.redfin.com/CA/San-Francisco/988-Harrison-St-94107/unit-WA5/home/196284702,San Francisco MLS,425054480,N,Y,37.7775861,-122.4041186
MLS Listing,,Condo/Co-op,988 Harrison St Unit WA2,San Francisco,CA,94107,495000,1,1.0,SF District 9,,,,23,,561,Active,August-2-2025 01:00 PM,August-2-2025 04:00 PM,https://www.redfin.com/CA/San-Francisco/988-Harrison-St-94107/unit-WA2/home/196284701,San Francisco MLS,425054464,N,Y,37.7775861,-122.4041186
MLS Listing,,Single Family Residential,1438 Oakdale Ave,San Francisco,CA,94124,795000,3,2.0,SF District 10,1338,2495,1963,23,594,,Active,,,https://www.redfin.com/CA/San-Francisco/1438-Oakdale-Ave-94124/home/746557,San Francisco MLS,425051023,N,Y,37.7330926,-122.3872346
MLS Listing,,Condo/Co-op,1920 Ocean Ave Unit 1E,San Francisco,CA,94127,649000,2,1.0,SF District 4,813,10264,1987,23,798,652,Active,,,https://www.redfin.com/CA/San-Francisco/1920-Ocean-Ave-94127/unit-1E/home/1542277,San Francisco MLS,425054912,N,Y,37.725802,-122.4630446
MLS Listing,,Condo/Co-op,3555 17th St,San Francisco,CA,94110,899000,1,1.0,DOLORES,1107,,1915,24,812,293,Active,,,https://www.redfin.com/CA/San-Francisco/3555-17th-St-94110/home/144063414,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41103919,N,Y,37.7629716,-122.4251024
MLS Listing,,Single Family Residential,1615 La Salle Ave,San Francisco,CA,94124,799000,3,2.0,SAN FRANCISCO,1250,2495,1940,24,639,,Active,August-1-2025 04:30 PM,August-1-2025 06:00 PM,https://www.redfin.com/CA/San-Francisco/1615-La-Salle-Ave-94124/home/1282195,MLSListings,ML82013678,N,Y,37.7365255,-122.3891587
MLS Listing,,Other,449 9th St,San Francisco,CA,94103,2588000,10,,SF District 9,4765,2500,1914,24,543,,Active,,,https://www.redfin.com/CA/San-Francisco/449-9th-St-94103/home/194789712,San Francisco MLS,425055414,N,Y,37.772117,-122.409148
MLS Listing,,Condo/Co-op,2100 Green St #706,San Francisco,CA,94123,3995000,2,2.0,SF District 7,1866,,1927,24,2141,2300,Active,,,https://www.redfin.com/CA/San-Francisco/2100-Green-St-94123/unit-706/home/12400513,San Francisco MLS,425055131,N,Y,37.7965699,-122.4339534
MLS Listing,,Single Family Residential,470-472 Fair Oaks St,San Francisco,CA,94110,2195000,5,3.5,SF District 5,2925,3125,1906,24,750,,Active,,,https://www.redfin.com/CA/San-Francisco/472-Fair-Oaks-St-94110/home/185385811,San Francisco MLS,425054926,N,Y,37.7491848,-122.4240072
MLS Listing,,Condo/Co-op,630 Mason St #403,San Francisco,CA,94108,599000,1,1.0,SF District 8,750,4469,1927,24,799,602,Active,,,https://www.redfin.com/CA/San-Francisco/630-Mason-St-94108/unit-403/home/12392945,San Francisco MLS,425053290,N,Y,37.7894862,-122.4102175
MLS Listing,,Condo/Co-op,1875 Mission St #304,San Francisco,CA,94103,699000,1,1.0,SF District 9,751,11181,2014,24,931,737,Active,,,https://www.redfin.com/CA/San-Francisco/1875-Mission-St-94103/unit-304/home/65904515,San Francisco MLS,425043973,N,Y,37.7671306,-122.4194657
MLS Listing,,Condo/Co-op,1188 Valencia St #403,San Francisco,CA,94110,699000,1,1.0,SF District 9,628,14318,2018,24,1113,580,Active,,,https://www.redfin.com/CA/San-Francisco/1188-Valencia-St-94110/unit-403/home/192773390,San Francisco MLS,425053771,N,Y,37.753925,-122.4210146
MLS Listing,,Single Family Residential,1908 Buchanan St,San Francisco,CA,94115,1995000,3,1.5,SF District 6,,2000,1904,24,,,Active,,,https://www.redfin.com/CA/San-Francisco/1908-Buchanan-St-94115/home/1731289,San Francisco MLS,425053798,N,Y,37.7878364,-122.4300626
MLS Listing,,Condo/Co-op,1340 Clay St #302,San Francisco,CA,94109,790000,1,1.0,SF District 8,975,,1991,24,810,1935,Active,August-2-2025 12:00 PM,August-2-2025 02:00 PM,https://www.redfin.com/CA/San-Francisco/1340-Clay-St-94109/unit-302/home/1304373,San Francisco MLS,425050399,N,Y,37.79332,-122.4153392
MLS Listing,,Condo/Co-op,8 Fountain St,San Francisco,CA,94114,895000,2,1.0,SF District 5,750,2151,1926,24,1193,250,Active,,,https://www.redfin.com/CA/San-Francisco/8-Fountain-St-94114/home/40457268,San Francisco MLS,425053825,N,Y,37.7505875,-122.4418249
MLS Listing,,Single Family Residential,888 Portola Dr,San Francisco,CA,94127,1499999,3,2.0,SF District 4,1738,2021,1949,25,863,,Active,,,https://www.redfin.com/CA/San-Francisco/888-Portola-Dr-94127/home/1271809,BAREIS,425055127,N,Y,37.74349,-122.4552384
